project,timestamp,commit_sha,commit_timestamp,commit_message,is_test_failure_related,algorithm,passed,failed,skipped,xfailed,xpassed,errors,time,coverage,type_project,time_instrumentation,time_create_monitor,test_duration,post_run_time,end_to_end_time,total_violations_count,total_violations,unique_violations_count,unique_violations,violations_by_location,violations_by_test,total_monitors,monitors,total_events,events,project_sloc,project_sloc_files,project_sloc_status
Sports-Odds-Calulation,20260629_215123,22200a842c9d05b09cee4fca093178c069c4c7b3,1750718844,Fixed production environment detection - ready for deployment,False,pymop_libs,10,0,0,0,0,0,30.381,19.8,pymop_libs,11.319684982299805,0.6174092292785645,34.9422390460968,0.0,46.87933325767517,3.0,Flask_NoModifyAfterServe=1;RandomMustUseSeed=2,3.0,Flask_NoModifyAfterServe=1;RandomMustUseSeed=2,Flask_NoModifyAfterServe:/lib/python3.12/site-packages/flask/app.py:911=1;RandomMustUseSeed:/real_wnba_analyzer.py:163=1;RandomMustUseSeed:/real_wnba_analyzer.py:199=1,Flask_NoModifyAfterServe:/lib/python3.12/site-packages/flask/app.py:911={'comprehensive_test.py::test_web_components'};RandomMustUseSeed:/real_wnba_analyzer.py:163={'comprehensive_test.py::test_confidence_scores'};RandomMustUseSeed:/real_wnba_analyzer.py:199={'comprehensive_test.py::test_confidence_scores'},2205.0,BuiltinAllAnalysis=1<>ComparisonBehaviorAnalysis=1<>InPlaceSortAnalysis=1<>InvalidComparisonAnalysis=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>NLTK_regexp_span_tokenize=1<>NonFinitesAnalysis=1<>PriorityQueue_NonComparable=1<>PyDocs_MustLockOnce=1<>PyDocs_UselessIterTee=1<>NLTK_NonterminalSymbolMutability=22<>StringConcatAnalysis=1<>StringStripAnalysis=1<>WrongTypeAddedAnalysis=1<>UnsafeListIterator=1444<>UnsafeDictIterator=702<>ArgParse_Parent=1<>FileClosedAnalysis=14<>faulthandler_disableBeforeClose=1<>Flask_NoModifyAfterServe=1<>Flask_UnsafeFilePath=1<>Requests_MustCloseSession=4<>RandomMustUseSeed=2,325422.0,BuiltinAllAnalysis=violation=50733<>ComparisonBehaviorAnalysis=ne_end=257<>ComparisonBehaviorAnalysis=eq_end=2059<>InPlaceSortAnalysis=list_used=5915<>InPlaceSortAnalysis=list_sorted=17<>InPlaceSortAnalysis=end_execution=1<>InvalidComparisonAnalysis=after_comparison=2298<>NonFinitesAnalysis=non_finite_op=50569<>PyDocs_UselessIterTee=end=1<>NLTK_NonterminalSymbolMutability=nonterminal_created=22<>StringConcatAnalysis=add=1309<>StringStripAnalysis=strip=37<>WrongTypeAddedAnalysis=check_append=50929<>WrongTypeAddedAnalysis=check_insert=50929<>WrongTypeAddedAnalysis=check_extend=50929<>WrongTypeAddedAnalysis=check_add=50929<>WrongTypeAddedAnalysis=check_add_assign=1309<>UnsafeListIterator=createList=3739<>UnsafeListIterator=createIter=15<>UnsafeListIterator=next=30<>UnsafeListIterator=updateList=4<>UnsafeDictIterator=createDict=778<>UnsafeDictIterator=updateDict=2573<>ArgParse_Parent=created=1<>ArgParse_Parent=argument_added=1<>FileClosedAnalysis=open=8<>FileClosedAnalysis=close=7<>FileClosedAnalysis=end=6<>faulthandler_disableBeforeClose=register=1<>faulthandler_disableBeforeClose=unregister=1<>Flask_NoModifyAfterServe=create_app=1<>Flask_NoModifyAfterServe=modified_app=4<>Flask_NoModifyAfterServe=got_request=2<>Flask_UnsafeFilePath=got_request=2<>Requests_MustCloseSession=init=2<>Requests_MustCloseSession=end=2<>RandomMustUseSeed=all=2,2744,14,ok
Sports-Odds-Calulation,20260629_215123,22200a842c9d05b09cee4fca093178c069c4c7b3,1750718844,Fixed production environment detection - ready for deployment,False,dylin,10,0,0,0,0,0,8.689,19.8,dylin,11.1753032207489,0.0,10.133718013763428,0.3276529312133789,21.636674165725708,0.0,,0.0,,,,,,,,2744,14,ok
trustme,20260629_220434,12110c28e8285d2d81e3e020d6bc2ef541ce2087,1762450426,"Drop Python 3.9, support Python 3.14 and 3.14t (#690)",False,original,28,0,0,0,0,0,2.167,95.48,original,0.0,0.0,2.613682270050049,0.0,2.613682270050049,,,,,,,,,,,971,9,ok
trustme,20260629_220434,12110c28e8285d2d81e3e020d6bc2ef541ce2087,1762450426,"Drop Python 3.9, support Python 3.14 and 3.14t (#690)",False,pymop,28,0,0,0,0,0,7.092,95.48,pymop,2.1333489418029785,0.9806280136108398,9.522244691848757,0.0,12.636221647262571,56.0,Pydocs_MustShutdownBeforeCloseSocket=56,5.0,Pydocs_MustShutdownBeforeCloseSocket=5,Pydocs_MustShutdownBeforeCloseSocket:/tests/test_trustme.py:329=1;Pydocs_MustShutdownBeforeCloseSocket:/tests/test_trustme.py:318=1;Pydocs_MustShutdownBeforeCloseSocket:/tests/test_trustme.py:304=1;Pydocs_MustShutdownBeforeCloseSocket:/tests/test_trustme.py:313=1;Pydocs_MustShutdownBeforeCloseSocket:/tests/test_trustme.py:299=1,"Pydocs_MustShutdownBeforeCloseSocket:/tests/test_trustme.py:329={'tests/test_trustme.py::test_pyopenssl_end_to_end[KeyType.RSA]', 'tests/test_trustme.py::test_pyopenssl_end_to_end[KeyType.ECDSA]', 'tests/test_trustme.py::test_stdlib_end_to_end[KeyType.ECDSA]', 'tests/test_trustme.py::test_stdlib_end_to_end[KeyType.RSA]'};Pydocs_MustShutdownBeforeCloseSocket:/tests/test_trustme.py:318={'tests/test_trustme.py::test_pyopenssl_end_to_end[KeyType.RSA]', 'tests/test_trustme.py::test_pyopenssl_end_to_end[KeyType.ECDSA]', 'tests/test_trustme.py::test_stdlib_end_to_end[KeyType.ECDSA]', 'tests/test_trustme.py::test_stdlib_end_to_end[KeyType.RSA]'};Pydocs_MustShutdownBeforeCloseSocket:/tests/test_trustme.py:304={'tests/test_trustme.py::test_pyopenssl_end_to_end[KeyType.RSA]', 'tests/test_trustme.py::test_pyopenssl_end_to_end[KeyType.ECDSA]', 'tests/test_trustme.py::test_stdlib_end_to_end[KeyType.ECDSA]', 'tests/test_trustme.py::test_stdlib_end_to_end[KeyType.RSA]'};Pydocs_MustShutdownBeforeCloseSocket:/tests/test_trustme.py:313={'tests/test_trustme.py::test_pyopenssl_end_to_end[KeyType.RSA]', 'tests/test_trustme.py::test_pyopenssl_end_to_end[KeyType.ECDSA]'};Pydocs_MustShutdownBeforeCloseSocket:/tests/test_trustme.py:299={'tests/test_trustme.py::test_pyopenssl_end_to_end[KeyType.RSA]', 'tests/test_trustme.py::test_pyopenssl_end_to_end[KeyType.ECDSA]'}",307.0,BuiltinAllAnalysis=1<>ComparisonBehaviorAnalysis=1<>InPlaceSortAnalysis=1<>InvalidComparisonAnalysis=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>NLTK_regexp_span_tokenize=1<>NonFinitesAnalysis=1<>PriorityQueue_NonComparable=1<>PyDocs_MustLockOnce=1<>PyDocs_UselessIterTee=1<>StringConcatAnalysis=1<>StringStripAnalysis=1<>WrongTypeAddedAnalysis=1<>FileClosedAnalysis=76<>UnsafeListIterator=47<>Pydocs_MustCloseSocket=64<>Pydocs_MustShutdownBeforeCloseSocket=56<>Pydocs_MustShutdownThreadPoolExecutor=32<>Pydocs_UselessThreadPoolExecutor=16<>UnsafeDictIterator=1<>PyDocs_UnsafeIterUseAfterTee=2,6952.0,BuiltinAllAnalysis=violation=1014<>ComparisonBehaviorAnalysis=eq_end=98<>InPlaceSortAnalysis=list_used=20<>InPlaceSortAnalysis=end_execution=1<>InvalidComparisonAnalysis=after_comparison=98<>NonFinitesAnalysis=non_finite_op=1014<>PyDocs_UselessIterTee=end=1<>StringConcatAnalysis=add=5<>WrongTypeAddedAnalysis=check_append=1076<>WrongTypeAddedAnalysis=check_insert=1076<>WrongTypeAddedAnalysis=check_extend=1076<>WrongTypeAddedAnalysis=check_add=1076<>WrongTypeAddedAnalysis=check_add_assign=5<>FileClosedAnalysis=open=39<>FileClosedAnalysis=close=38<>FileClosedAnalysis=end=37<>UnsafeListIterator=createList=55<>Pydocs_MustCloseSocket=init=32<>Pydocs_MustCloseSocket=close=36<>Pydocs_MustCloseSocket=end=32<>Pydocs_MustShutdownBeforeCloseSocket=close=56<>Pydocs_MustShutdownThreadPoolExecutor=new_pool=16<>Pydocs_MustShutdownThreadPoolExecutor=end=16<>Pydocs_UselessThreadPoolExecutor=new_pool=16<>Pydocs_UselessThreadPoolExecutor=submit=16<>UnsafeDictIterator=createDict=1<>PyDocs_UnsafeIterUseAfterTee=createIter=2,971,9,ok
trustme,20260629_220434,12110c28e8285d2d81e3e020d6bc2ef541ce2087,1762450426,"Drop Python 3.9, support Python 3.14 and 3.14t (#690)",False,pymop_libs,28,0,0,0,0,0,29.025,95.48,pymop_libs,10.43705940246582,0.7913506031036377,36.091325759887695,0.0,47.31973576545715,76.0,InvalidComparisonAnalysis=20;Pydocs_MustShutdownBeforeCloseSocket=56,6.0,InvalidComparisonAnalysis=1;Pydocs_MustShutdownBeforeCloseSocket=5,InvalidComparisonAnalysis:/lib/python3.12/site-packages/cryptography/x509/extensions.py:1560=1;Pydocs_MustShutdownBeforeCloseSocket:/tests/test_trustme.py:329=1;Pydocs_MustShutdownBeforeCloseSocket:/tests/test_trustme.py:318=1;Pydocs_MustShutdownBeforeCloseSocket:/tests/test_trustme.py:304=1;Pydocs_MustShutdownBeforeCloseSocket:/tests/test_trustme.py:313=1;Pydocs_MustShutdownBeforeCloseSocket:/tests/test_trustme.py:299=1,"InvalidComparisonAnalysis:/lib/python3.12/site-packages/cryptography/x509/extensions.py:1560={'tests/test_trustme.py::test_pyopenssl_end_to_end[KeyType.RSA]', 'tests/test_trustme.py::test_basics[KeyType.RSA-RSA]', 'tests/test_trustme.py::test_basics[KeyType.ECDSA-EC]', 'tests/test_trustme.py::test_pyopenssl_end_to_end[KeyType.ECDSA]'};Pydocs_MustShutdownBeforeCloseSocket:/tests/test_trustme.py:329={'tests/test_trustme.py::test_pyopenssl_end_to_end[KeyType.RSA]', 'tests/test_trustme.py::test_pyopenssl_end_to_end[KeyType.ECDSA]', 'tests/test_trustme.py::test_stdlib_end_to_end[KeyType.ECDSA]', 'tests/test_trustme.py::test_stdlib_end_to_end[KeyType.RSA]'};Pydocs_MustShutdownBeforeCloseSocket:/tests/test_trustme.py:318={'tests/test_trustme.py::test_pyopenssl_end_to_end[KeyType.RSA]', 'tests/test_trustme.py::test_pyopenssl_end_to_end[KeyType.ECDSA]', 'tests/test_trustme.py::test_stdlib_end_to_end[KeyType.ECDSA]', 'tests/test_trustme.py::test_stdlib_end_to_end[KeyType.RSA]'};Pydocs_MustShutdownBeforeCloseSocket:/tests/test_trustme.py:304={'tests/test_trustme.py::test_pyopenssl_end_to_end[KeyType.RSA]', 'tests/test_trustme.py::test_pyopenssl_end_to_end[KeyType.ECDSA]', 'tests/test_trustme.py::test_stdlib_end_to_end[KeyType.ECDSA]', 'tests/test_trustme.py::test_stdlib_end_to_end[KeyType.RSA]'};Pydocs_MustShutdownBeforeCloseSocket:/tests/test_trustme.py:313={'tests/test_trustme.py::test_pyopenssl_end_to_end[KeyType.RSA]', 'tests/test_trustme.py::test_pyopenssl_end_to_end[KeyType.ECDSA]'};Pydocs_MustShutdownBeforeCloseSocket:/tests/test_trustme.py:299={'tests/test_trustme.py::test_pyopenssl_end_to_end[KeyType.RSA]', 'tests/test_trustme.py::test_pyopenssl_end_to_end[KeyType.ECDSA]'}",6130.0,BuiltinAllAnalysis=1<>ComparisonBehaviorAnalysis=1<>InPlaceSortAnalysis=1<>InvalidComparisonAnalysis=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>NLTK_regexp_span_tokenize=1<>NonFinitesAnalysis=1<>PriorityQueue_NonComparable=1<>PyDocs_MustLockOnce=1<>PyDocs_UselessIterTee=1<>NLTK_NonterminalSymbolMutability=22<>StringConcatAnalysis=1<>StringStripAnalysis=1<>WrongTypeAddedAnalysis=1<>UnsafeListIterator=4552<>UnsafeDictIterator=1285<>ArgParse_Parent=15<>FileClosedAnalysis=70<>faulthandler_disableBeforeClose=1<>Pydocs_MustReleaseLock=2<>Pydocs_MustCloseSocket=64<>Pydocs_MustShutdownBeforeCloseSocket=56<>Pydocs_MustShutdownThreadPoolExecutor=32<>Pydocs_UselessThreadPoolExecutor=16<>PyDocs_UnsafeIterUseAfterTee=2,826184.0,BuiltinAllAnalysis=violation=124595<>ComparisonBehaviorAnalysis=ne_end=1605<>ComparisonBehaviorAnalysis=eq_end=8513<>InPlaceSortAnalysis=list_used=20115<>InPlaceSortAnalysis=list_sorted=32<>InPlaceSortAnalysis=end_execution=1<>InvalidComparisonAnalysis=after_comparison=10106<>NonFinitesAnalysis=non_finite_op=124485<>PyDocs_UselessIterTee=end=1<>NLTK_NonterminalSymbolMutability=nonterminal_created=22<>StringConcatAnalysis=add=5045<>StringStripAnalysis=strip=121<>WrongTypeAddedAnalysis=check_append=126726<>WrongTypeAddedAnalysis=check_insert=126726<>WrongTypeAddedAnalysis=check_extend=126726<>WrongTypeAddedAnalysis=check_add=126726<>WrongTypeAddedAnalysis=check_add_assign=5045<>UnsafeListIterator=createList=11289<>UnsafeListIterator=createIter=683<>UnsafeListIterator=next=1464<>UnsafeDictIterator=createDict=1532<>UnsafeDictIterator=updateDict=4215<>ArgParse_Parent=created=15<>ArgParse_Parent=argument_added=60<>FileClosedAnalysis=open=36<>FileClosedAnalysis=close=35<>FileClosedAnalysis=end=34<>faulthandler_disableBeforeClose=register=1<>faulthandler_disableBeforeClose=unregister=1<>Pydocs_MustReleaseLock=acquire=3<>Pydocs_MustReleaseLock=release=3<>Pydocs_MustReleaseLock=end=1<>Pydocs_MustCloseSocket=init=32<>Pydocs_MustCloseSocket=close=36<>Pydocs_MustCloseSocket=end=32<>Pydocs_MustShutdownBeforeCloseSocket=close=56<>Pydocs_MustShutdownThreadPoolExecutor=new_pool=16<>Pydocs_MustShutdownThreadPoolExecutor=end=16<>Pydocs_UselessThreadPoolExecutor=new_pool=16<>Pydocs_UselessThreadPoolExecutor=submit=16<>PyDocs_UnsafeIterUseAfterTee=createIter=2,971,9,ok
trustme,20260629_220434,12110c28e8285d2d81e3e020d6bc2ef541ce2087,1762450426,"Drop Python 3.9, support Python 3.14 and 3.14t (#690)",False,dylin,28,0,0,0,0,0,7.529,95.48,dylin,11.354284763336182,0.0,9.983565092086792,0.4763393402099609,21.814189195632935,0.0,,0.0,,,,,,,,971,9,ok
robotframework-httpx,20260629_220208,544ebd086569e004d23e2b326804b724b83f4702,1751963321,Bump version to 0.4.8,False,original,53,0,0,0,0,0,1.801,94.54,original,0.0,0.0,2.4920294284820557,0.0,2.4920294284820557,,,,,,,,,,,1857,24,ok
robotframework-httpx,20260629_220208,544ebd086569e004d23e2b326804b724b83f4702,1751963321,Bump version to 0.4.8,False,pymop,53,0,0,0,0,0,10.17,94.54,pymop,2.654733419418335,0.9853622913360596,16.57326865196228,0.0,20.213364362716675,3.0,StringConcatAnalysis=3,3.0,StringConcatAnalysis=3,StringConcatAnalysis:/utests/test_log.py:133=1;StringConcatAnalysis:/utests/test_log.py:143=1;StringConcatAnalysis:/utests/test_log.py:153=1,StringConcatAnalysis:/utests/test_log.py:133={'utests/test_log.py::test_format_data_not_truncate_debug_level'};StringConcatAnalysis:/utests/test_log.py:143={'utests/test_log.py::test_format_data_not_truncate_trace_level'};StringConcatAnalysis:/utests/test_log.py:153={'utests/test_log.py::test_format_data_truncate_info_level'},137.0,BuiltinAllAnalysis=1<>ComparisonBehaviorAnalysis=1<>InPlaceSortAnalysis=1<>InvalidComparisonAnalysis=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>NLTK_regexp_span_tokenize=1<>NonFinitesAnalysis=1<>PriorityQueue_NonComparable=1<>PyDocs_MustLockOnce=1<>PyDocs_UselessIterTee=1<>StringConcatAnalysis=1<>StringStripAnalysis=1<>WrongTypeAddedAnalysis=1<>FileClosedAnalysis=100<>UnsafeDictIterator=13<>UnsafeListIterator=11,2481943.0,BuiltinAllAnalysis=violation=310276<>ComparisonBehaviorAnalysis=eq_end=18<>InPlaceSortAnalysis=list_used=1<>InPlaceSortAnalysis=end_execution=1<>InvalidComparisonAnalysis=after_comparison=18<>NonFinitesAnalysis=non_finite_op=310276<>PyDocs_UselessIterTee=end=1<>StringConcatAnalysis=add=310032<>WrongTypeAddedAnalysis=check_append=310278<>WrongTypeAddedAnalysis=check_insert=310278<>WrongTypeAddedAnalysis=check_extend=310278<>WrongTypeAddedAnalysis=check_add=310278<>WrongTypeAddedAnalysis=check_add_assign=310032<>FileClosedAnalysis=open=51<>FileClosedAnalysis=close=51<>FileClosedAnalysis=end=49<>UnsafeDictIterator=createDict=14<>UnsafeListIterator=createList=11,1857,24,ok
robotframework-httpx,20260629_220208,544ebd086569e004d23e2b326804b724b83f4702,1751963321,Bump version to 0.4.8,False,pymop_libs,53,0,0,0,0,0,21.555,94.54,pymop_libs,12.78583288192749,0.7548656463623047,32.06114864349365,0.0,45.60184717178345,7.0,StringConcatAnalysis=3;RandomMustUseSeed=4,4.0,StringConcatAnalysis=3;RandomMustUseSeed=1,StringConcatAnalysis:/utests/test_log.py:133=1;StringConcatAnalysis:/utests/test_log.py:143=1;StringConcatAnalysis:/utests/test_log.py:153=1;RandomMustUseSeed:/lib/python3.12/site-packages/HttpxLibrary/RetryKeywords.py:41=1,"StringConcatAnalysis:/utests/test_log.py:133={'utests/test_log.py::test_format_data_not_truncate_debug_level'};StringConcatAnalysis:/utests/test_log.py:143={'utests/test_log.py::test_format_data_not_truncate_trace_level'};StringConcatAnalysis:/utests/test_log.py:153={'utests/test_log.py::test_format_data_truncate_info_level'};RandomMustUseSeed:/lib/python3.12/site-packages/HttpxLibrary/RetryKeywords.py:41={'utests/test_retry_keywords.py::TestRetryKeywords::test_execute_with_retry_max_retries_exceeded', 'utests/test_retry_keywords.py::TestRetryKeywords::test_execute_with_retry_exception_handling', 'utests/test_retry_keywords.py::TestRetryKeywords::test_execute_with_retry_success_after_retries'}",5235.0,BuiltinAllAnalysis=1<>ComparisonBehaviorAnalysis=1<>InPlaceSortAnalysis=1<>InvalidComparisonAnalysis=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>NLTK_regexp_span_tokenize=1<>NonFinitesAnalysis=1<>PriorityQueue_NonComparable=1<>PyDocs_MustLockOnce=1<>PyDocs_UselessIterTee=1<>NLTK_NonterminalSymbolMutability=22<>StringConcatAnalysis=1<>StringStripAnalysis=1<>WrongTypeAddedAnalysis=1<>UnsafeListIterator=3537<>UnsafeDictIterator=1560<>ArgParse_Parent=1<>FileClosedAnalysis=100<>faulthandler_disableBeforeClose=1<>RandomMustUseSeed=1,3361090.0,BuiltinAllAnalysis=violation=445162<>ComparisonBehaviorAnalysis=ne_end=1235<>ComparisonBehaviorAnalysis=eq_end=6500<>InPlaceSortAnalysis=list_used=20940<>InPlaceSortAnalysis=list_sorted=85<>InPlaceSortAnalysis=end_execution=1<>InvalidComparisonAnalysis=after_comparison=7717<>NonFinitesAnalysis=non_finite_op=444998<>PyDocs_UselessIterTee=end=1<>NLTK_NonterminalSymbolMutability=nonterminal_created=22<>StringConcatAnalysis=add=315018<>StringStripAnalysis=strip=190<>WrongTypeAddedAnalysis=check_append=446343<>WrongTypeAddedAnalysis=check_insert=446343<>WrongTypeAddedAnalysis=check_extend=446343<>WrongTypeAddedAnalysis=check_add=446343<>WrongTypeAddedAnalysis=check_add_assign=315018<>UnsafeListIterator=createList=11501<>UnsafeDictIterator=createDict=1919<>UnsafeDictIterator=updateDict=5252<>ArgParse_Parent=created=1<>ArgParse_Parent=argument_added=1<>FileClosedAnalysis=open=51<>FileClosedAnalysis=close=51<>FileClosedAnalysis=end=49<>faulthandler_disableBeforeClose=register=1<>faulthandler_disableBeforeClose=unregister=1<>RandomMustUseSeed=all=4,1857,24,ok
robotframework-httpx,20260629_220208,544ebd086569e004d23e2b326804b724b83f4702,1751963321,Bump version to 0.4.8,False,dylin,53,0,0,0,0,0,34.713,94.54,dylin,9.91349983215332,0.0,36.40583705902099,0.444345474243164,46.76368236541748,3.0,StringConcatAnalysis=3,3.0,StringConcatAnalysis=3,StringConcatAnalysis:/utests/test_log.py:133=1;StringConcatAnalysis:/utests/test_log.py:143=1;StringConcatAnalysis:/utests/test_log.py:153=1,StringConcatAnalysis:/utests/test_log.py:133={'utests/test_log.py::test_format_data_not_truncate_debug_level (call)'};StringConcatAnalysis:/utests/test_log.py:143={'utests/test_log.py::test_format_data_not_truncate_trace_level (call)'};StringConcatAnalysis:/utests/test_log.py:153={'utests/test_log.py::test_format_data_truncate_info_level (call)'},,,,,1857,24,ok
minet,20260629_220535,01173d2599d57942fa373df544525d11956f22e0,1771940956,Adding output column prefix to bsky post-reposted-by,False,original,60,0,0,0,0,0,2.502,21.78,original,0.0,0.0,3.026364326477051,0.0,3.026364326477051,,,,,,,,,,,25593,296,ok
minet,20260629_220535,01173d2599d57942fa373df544525d11956f22e0,1771940956,Adding output column prefix to bsky post-reposted-by,False,pymop,60,0,0,0,0,0,1.705,21.78,pymop,1.1066021919250488,0.5415356159210205,5.207217454910278,0.0,6.855355262756348,7.0,RandomMustUseSeed=7,1.0,RandomMustUseSeed=1,RandomMustUseSeed:/minet/crawl/queue.py:240=1,"RandomMustUseSeed:/minet/crawl/queue.py:240={'test/crawl/queue_test.py::TestCrawlerQueue::test_basics', 'test/crawl/queue_test.py::TestCrawlerQueue::test_memory_leak', 'test/crawl/queue_test.py::TestCrawlerQueue::test_worked_groups', 'test/crawl/queue_test.py::TestCrawlerQueue::test_fifo_lifo_order', 'test/crawl/queue_test.py::TestCrawlerQueue::test_priority_order'}",803.0,BuiltinAllAnalysis=1<>ComparisonBehaviorAnalysis=1<>InPlaceSortAnalysis=1<>InvalidComparisonAnalysis=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>NLTK_regexp_span_tokenize=1<>NonFinitesAnalysis=1<>PriorityQueue_NonComparable=1<>PyDocs_MustLockOnce=1<>PyDocs_UselessIterTee=1<>StringConcatAnalysis=1<>StringStripAnalysis=1<>WrongTypeAddedAnalysis=1<>FileClosedAnalysis=112<>UnsafeListIterator=447<>UnsafeDictIterator=192<>Pydocs_MustReleaseLock=36<>RandomMustUseSeed=1<>PyDocs_UnsafeIterUseAfterTee=2,51733.0,BuiltinAllAnalysis=violation=7387<>ComparisonBehaviorAnalysis=eq_end=748<>ComparisonBehaviorAnalysis=ne_end=734<>InPlaceSortAnalysis=list_used=1165<>InPlaceSortAnalysis=list_sorted=7<>InPlaceSortAnalysis=end_execution=1<>InvalidComparisonAnalysis=after_comparison=1482<>NonFinitesAnalysis=non_finite_op=7387<>PyDocs_UselessIterTee=end=1<>StringConcatAnalysis=add=333<>StringStripAnalysis=strip=319<>WrongTypeAddedAnalysis=check_append=7442<>WrongTypeAddedAnalysis=check_insert=7442<>WrongTypeAddedAnalysis=check_extend=7442<>WrongTypeAddedAnalysis=check_add=7442<>WrongTypeAddedAnalysis=check_add_assign=333<>FileClosedAnalysis=open=57<>FileClosedAnalysis=close=56<>FileClosedAnalysis=end=55<>UnsafeListIterator=createList=722<>UnsafeListIterator=updateList=220<>UnsafeDictIterator=createDict=297<>UnsafeDictIterator=updateDict=360<>Pydocs_MustReleaseLock=acquire=137<>Pydocs_MustReleaseLock=release=137<>Pydocs_MustReleaseLock=end=18<>RandomMustUseSeed=all=7<>PyDocs_UnsafeIterUseAfterTee=createIter=2,25593,296,ok
